Timestamp,Open,High,Low,Close,Volume_BTC,Volume_Currency,Weighted_Price
1437789600,287.49,288.29,287.02,287.87,234.38747542,67459.7256520932,287.812842948251
1437793200,288.29,290.1,288.12,288.8,553.36648097,159991.4844118303,289.123916814371
1437796800,288.6,290.38,288.37,290.16,168.73498096,48816.6315601695,289.309491620721
1437800400,290.21,290.32,287.57,288.43,406.85596556,117439.5005090819,288.651292964173
1437804000,288.45,289.22,288.0,289.11,166.61585328,48056.3847902557,288.426244227171
1437807600,288.84,289.34,288.69,288.74,229.46379296,66287.9037686509,288.88175739432
1437811200,288.71,289.21,288.44,289.17,151.4272499,43754.7359976106,288.948891474325
1437814800,289.17,289.18,288.01,288.85,358.46906319,103369.4885134856,288.36376448669
1437818400,288.54,289.79,288.08,289.79,62.82546962,18125.5040222943,288.505667079395
1437822000,289.79,291.66,289.64,290.02,905.83113335,263354.1768824145,290.732088119404
1437825600,290.03,291.54,289.79,291.06,381.31856998,110938.0937499649,290.932838009393
1437829200,291.1,292.0,291.1,291.54,238.25158481,69506.3335027638,291.735031094101
1437832800,291.54,291.54,289.28,290.19,602.55051787,174734.8774802544,289.992079166968
1437836400,289.68,290.68,289.6,290.49,193.82054355,56198.2556998591,289.949943749704
1437840000,290.49,290.49,287.37,288.39,395.60291115,114333.3444229472,289.010371765427
1437843600,288.58,288.7,288.22,288.42,229.01766645,66056.6867411337,288.434895722576
1437847200,288.24,288.26,286.5,287.76,389.31182961,111818.4904323984,287.220890627479
1437850800,287.92,288.64,287.77,288.49,236.72975052,68260.6180866006,288.348287178353
1437854400,288.57,288.99,287.97,288.04,226.95088974,65445.3735505235,288.367997259227
1437858000,288.34,288.49,287.57,288.26,126.33600855,36421.5674096558,288.291262544054
1437861600,288.24,289.0,287.36,289.0,304.8288004,87837.9394087543,288.154988286842
1437865200,289.08,290.12,288.6,288.78,289.61813859,83786.3885426084,289.29952022522
1437868800,288.97,289.34,288.7,289.06,87.81268883,25378.5997479798,289.008343624589
1437872400,289.12,289.17,288.97,289.17,12.07392738,3490.7567204075,289.115265525765
1437876000,289.17,289.34,288.53,288.85,41.29972075,11941.4185091937,289.140417715627
1437879600,289.04,289.16,289.0,289.12,26.24799,7588.3758609014,289.103122216268
1437883200,289.31,289.31,288.27,288.27,58.25135503,16824.7820256223,288.830740794912
1437886800,288.86,288.86,288.28,288.63,45.90422823,13241.8632443268,288.467179493343
1437890400,288.67,289.13,288.65,288.68,63.26517019,18273.0405124025,288.832551268324
1437894000,288.95,289.24,288.7,288.99,89.10243078,25746.96423769,288.959167693875
1437897600,288.99,288.99,287.41,287.97,235.07116208,67741.9486413258,288.17634643875
1437901200,287.97,289.0,287.71,288.99,128.28869088,37031.4943793569,288.657512406887
1437904800,289.0,294.0,288.99,293.5,1388.89602091,404643.0238280967,291.341481101643
1437908400,293.06,293.82,291.82,293.82,808.68333914,236461.2039101144,292.40271496329
1437912000,293.94,294.0,292.47,293.45,334.45414493,98060.2607233435,293.194933325963
1437915600,293.63,293.63,292.22,292.33,236.80671543,69288.1402601724,292.593645979832
1437919200,292.33,292.78,291.01,292.78,384.56209885,112245.4252323084,291.878543330111
1437922800,292.78,292.86,292.3,292.68,137.15573682,40133.491526705,292.612561874646
1437926400,292.69,292.93,292.06,292.06,114.12294917,33388.5968491748,292.566894669349
1437930000,292.25,292.99,292.01,292.99,81.73474111,23914.6608484515,292.588690239648
1437933600,292.71,292.71,292.01,292.31,46.26750003,13521.1933969919,292.239550185868
1437937200,292.03,292.03,291.05,291.28,126.0474837,36757.0137408828,291.612435741808
1437940800,291.34,292.85,291.25,292.06,65.56133847,19157.5694531437,292.208333451121
1437944400,292.14,292.92,291.5,292.72,183.45468919,53604.3174339949,292.193770956042
1437948000,292.57,293.34,291.99,292.94,396.60220816,116170.0569506484,292.913288328901
1437951600,292.94,293.33,292.57,293.19,206.80017713,60585.8539850819,292.968095220712
1437955200,292.85,293.29,292.0,292.57,286.21023601,83754.0982833067,292.631386811687
1437958800,292.98,294.0,292.22,293.72,285.58067764,83739.4009466605,293.225023620896
1437962400,293.73,294.35,291.72,292.91,578.65872355,169715.1286593435,293.2905385374
1437966000,292.75,293.96,292.17,292.77,830.21399329,243161.8405385324,292.890558944836
1437969600,292.77,292.84,292.48,292.56,63.48854781,18587.6355621474,292.771471443543
1437973200,292.62,292.84,292.48,292.49,91.72252305,26833.8598437217,292.554750473817
1437976800,292.49,292.84,291.35,291.85,110.5553419,32265.132822848,291.845986528925
1437980400,291.97,291.97,286.43,287.82,907.64485476,262011.1302040544,288.671421239241
1437984000,287.73,288.52,286.57,287.34,349.22065807,100359.4015488829,287.38105615953
1437987600,287.8,288.71,287.4,288.71,307.87548588,88661.4863677321,287.97838877724
1437991200,288.71,289.0,287.8,287.93,453.86702856,130965.4593399962,288.554689146541
1437994800,287.83,288.61,287.48,288.2,328.18179974,94524.3751393764,288.024427967252
1437998400,288.37,288.91,288.12,288.19,227.1352052,65507.2459418987,288.406396023977
1438002000,288.24,288.62,287.5,288.54,354.80152864,102214.8190209114,288.090131439721
1438005600,288.62,290.0,287.56,289.56,1413.32999886,408017.0983123234,288.692024255789
1438009200,289.56,289.9,288.75,288.75,538.00547128,155684.3011666661,289.373081645933
1438012800,288.74,289.25,288.17,288.64,499.92974779,144294.2964104538,288.629146491731
1438016400,288.62,288.7,288.32,288.7,217.92713177,62875.1816185487,288.51470263421
1438020000,288.7,293.59,288.69,293.59,1642.93779824,479252.7357166182,291.704735401437
1438023600,293.59,295.69,293.59,295.16,1941.78430891,572010.6320480934,294.579902321477
1438027200,295.11,296.18,294.63,295.49,911.18281036,269312.9469701599,295.564121609971
1438030800,295.48,297.28,294.82,296.25,900.84186823,266686.1786106062,296.041056722417
1438034400,296.38,297.44,295.37,295.7,600.67106858,178058.6065184371,296.432799634201
1438038000,295.93,296.12,293.92,294.29,808.96606236,238326.0510247274,294.605746907923
1438041600,294.03,296.29,293.42,295.53,377.68412072,111269.6225108675,294.610274582758
1438045200,295.62,297.0,294.67,295.67,317.54538865,94052.2216472063,296.185128201848
1438048800,295.0,296.0,294.78,295.25,277.66311773,81999.5192564725,295.320170452773
1438052400,295.25,295.37,294.17,294.18,120.1306674,35432.0150670834,294.94562740674
1438056000,294.17,296.68,294.12,296.68,174.10083121,51435.3240791353,295.434109772252
1438059600,296.67,296.7,295.29,295.99,190.02071318,56232.8077507134,295.929884746017
1438063200,295.82,296.34,295.67,296.34,246.86779757,73090.6873803932,296.072181547569
1438066800,296.32,296.34,293.82,295.1,624.04908321,184158.0417483332,295.101854490443
1438070400,295.1,295.31,292.96,294.43,399.63980037,117578.3580179645,294.210831626647
1438074000,294.43,295.06,294.0,294.1,258.5381838,76172.7243392679,294.628527282427
1438077600,294.35,294.5,292.83,293.59,350.46674256,102942.6946781532,293.730280728506
1438081200,293.89,293.9,292.19,293.32,519.61948733,152235.6816507458,292.975312440626
1438084800,292.86,293.95,292.49,293.57,289.38329861,84838.7308349932,293.170791965189
1438088400,293.57,293.98,293.29,293.97,239.77063783,70401.6664035963,293.620883027016
1438092000,293.97,294.34,293.43,294.31,427.30988224,125622.6464020175,293.984884560806
1438095600,294.34,295.79,294.33,295.34,687.3241058,202772.7998280402,295.017733434547
1438099200,295.34,296.08,294.88,295.1,874.57100488,258282.3360915936,295.324604463686
1438102800,294.91,295.4,294.87,295.07,376.87314067,111239.5469645128,295.164433227458
1438106400,295.06,295.63,295.0,295.63,175.67595063,51872.7155439098,295.274995569323
1438110000,295.61,295.61,293.51,293.99,747.1650912,219882.9805872512,294.289686679693
1438113600,294.31,295.14,294.11,294.74,351.309316,103565.3031846862,294.798055354402
1438117200,294.75,294.75,293.51,294.2,548.26991796,161344.2865220063,294.278933125377
1438120800,293.88,294.39,293.13,294.04,66.66482213,19592.6318574595,293.897609435647
1438124400,294.05,294.69,293.68,294.01,158.39997507,46615.0256157288,294.286824193811
1438128000,294.01,294.57,293.0,294.12,103.94497198,30505.6243186361,293.478594852146
1438131600,294.38,294.51,292.56,293.97,367.47148532,107877.8425705879,293.567928071062
1438135200,293.97,294.33,293.44,293.76,127.37342689,37442.5098086924,293.958565164677
1438138800,293.75,294.1,292.5,292.53,557.79983714,163307.3456060309,292.770515035204
1438142400,292.53,293.1,292.49,293.02,208.47730903,61007.2610998281,292.632619749752
1438146000,293.02,293.11,288.36,289.92,619.98674069,180181.9519803189,290.622266824271
1438149600,289.7,290.06,288.5,290.04,173.44331329,50165.989028582,289.235647526541
1438153200,290.06,290.48,288.14,289.37,440.7355575,127408.5497578406,289.081621824537
1438156800,289.69,290.58,289.01,290.39,309.48310054,89765.3171095502,290.049172161333
1438160400,290.01,290.36,288.0,289.26,671.61748474,193869.1168404764,288.660020391708
1438164000,289.26,289.35,287.27,288.1,255.28717393,73482.5095408639,287.842543789581
1438167600,288.01,289.26,287.76,288.97,239.60764351,69153.4492249783,288.611198757907
1438171200,289.12,289.72,288.78,288.95,201.87879446,58381.5296243771,289.190995916833
1438174800,288.96,290.2,288.94,289.81,289.20484197,83824.285233416,289.843989687115
1438178400,289.81,291.46,289.81,291.09,766.53014952,222721.1216510898,290.557549224329
1438182000,291.09,291.41,290.68,290.76,319.24749067,92883.4140085853,290.944852263844
1438185600,290.75,291.07,289.61,289.61,746.66306192,216742.3837279047,290.281379623315
1438189200,289.61,290.46,289.24,290.46,716.90704226,207702.6054868874,289.72041456326
1438192800,290.43,293.2,290.29,292.49,1772.40008239,517023.3424731178,291.708033423209
1438196400,292.48,292.52,290.63,291.15,308.86058015,90021.1235672974,291.462003741555
1438200000,291.37,292.0,290.6,291.34,307.24516801,89519.3916814198,291.361430551468
1438203600,291.34,291.34,290.6,291.26,223.26001931,64983.2688232412,291.065408952649
1438207200,291.14,291.32,290.01,290.22,218.25178002,63436.1905654805,290.656005461522
1438210800,290.53,290.53,289.22,289.85,290.48546674,84162.7498325505,289.731361699692
1438214400,289.85,289.85,288.5,288.9,264.49526859,76429.5239014326,288.963671482185
1438218000,288.9,289.38,288.37,289.38,210.34100549,60752.6192746951,288.829175904951
1438221600,289.38,289.73,288.83,289.2,143.06762742,41394.063813533,289.332147041299
1438225200,289.22,289.27,289.16,289.27,43.94189782,12709.9520809429,289.244495834177
1438228800,289.18,289.28,289.18,289.27,80.05145486,23156.7397510809,289.273190494528
1438232400,289.28,289.97,289.28,289.97,176.07463613,51020.3990545242,289.765750342682
1438236000,290.08,290.08,288.77,288.77,370.21056248,107153.6335118617,289.439698300478
1438239600,289.48,289.65,287.89,288.96,910.93108014,262998.272175258,288.713688564492
1438243200,288.98,289.16,288.4,288.88,265.54269515,76678.0931096867,288.759941471456
1438246800,288.87,289.2,286.82,287.37,759.06093912,218574.8314526657,287.95426057105
1438250400,287.19,287.2,284.53,286.75,906.24511544,259275.1580464062,286.098268149585
1438254000,286.74,287.12,285.65,286.36,415.07596175,118876.15769109,286.396150694675
1438257600,286.37,286.8,286.37,286.8,284.35233606,81479.3616611443,286.543668992231
1438261200,286.8,287.09,286.66,286.9,383.98956316,110146.5689842032,286.84781971094
1438264800,286.9,287.09,286.57,286.66,212.29205461,60900.6857111908,286.872185692821
1438268400,286.79,287.79,286.68,287.71,155.58422389,44714.8742527873,287.399796295552
1438272000,287.68,287.97,286.75,287.72,611.95712001,175924.6373918171,287.478700123537
1438275600,287.72,288.2,286.66,287.56,526.61344296,151516.9397237051,287.719468139771
1438279200,287.55,288.18,286.86,287.85,354.92783258,102129.5130086527,287.747264750315
1438282800,287.29,287.83,286.93,287.4,139.13043155,39999.0404256066,287.49310973877
1438286400,286.97,287.68,286.97,287.53,237.3939522,68232.9555562948,287.424995135551
1438290000,287.53,287.73,286.6,287.34,358.64240186,102991.7892763998,287.171256779066
1438293600,287.34,288.36,287.22,287.44,151.82821643,43697.9569136699,287.811830640958
1438297200,287.26,288.45,287.18,288.01,146.87137193,42306.4508376185,288.051035962149
1438300800,288.29,288.33,287.68,288.26,24.79168326,7142.4367840681,288.098097622601
1438304400,288.34,288.45,288.23,288.44,53.25997642,15358.7185440452,288.372612539832
1438308000,288.32,289.0,288.25,289.0,245.54524862,70891.4714370454,288.710418285289
1438311600,288.89,288.9,287.15,287.71,72.74168618,20966.8338768997,288.236841596123
1438315200,287.8,288.27,286.93,287.0,152.86850472,43940.5686264196,287.440298489888
1438318800,287.12,287.12,284.0,284.02,473.75708015,135114.3333968777,285.197496898827
1438322400,284.02,284.49,282.97,283.95,719.71214117,204104.610628152,283.592007071533
1438326000,283.82,283.82,281.8,282.64,1668.81419565,471566.3400110333,282.57570030279
1438329600,282.77,283.93,282.11,282.89,387.15977826,109544.2246343129,282.94319499467
1438333200,283.22,283.86,282.2,283.85,282.2255287,79783.6036414634,282.694496167536
1438336800,283.84,284.35,283.41,284.33,128.21963471,36409.9633858089,283.965583493973
1438340400,284.35,284.58,283.4,284.52,397.19896957,112890.4016499272,284.216250037457
1438344000,284.4,285.22,284.04,284.96,221.48489044,63063.7042713374,284.731406038831
1438347600,285.0,285.29,284.0,284.81,424.57488316,120828.8023312975,284.587730277402
1438351200,284.6,285.22,283.96,285.18,165.45589721,47067.3001775844,284.470369272155
1438354800,285.17,285.45,284.42,284.45,416.0831583,118515.1484753294,284.835245337854
1438358400,284.81,285.1,282.07,284.14,461.41499886,130796.7097847014,283.468699777545
1438362000,284.28,284.8,283.48,284.75,342.99093462,97531.8949565863,284.357063444378
1438365600,284.79,285.0,284.33,284.98,171.96738577,48945.6485256334,284.62169327326
1438369200,284.99,286.15,284.98,286.11,326.39043785,93179.7255209914,285.485463773956
1438372800,286.07,286.07,283.21,284.53,313.33704048,89107.4471423336,284.382104987745
1438376400,284.53,285.16,283.83,284.66,151.03501024,42993.0537417269,284.65621098982
1438380000,284.66,285.16,283.8,284.26,253.06034005,72001.7744426108,284.524135344104
1438383600,284.4,284.65,283.98,284.33,48.67813286,13842.8117882464,284.374337611897
1438387200,284.69,285.16,284.34,284.88,188.35343714,53640.3501931825,284.785619034457
1438390800,284.68,284.87,282.35,282.35,451.40011123,128003.4529259849,283.569830271407
1438394400,282.35,283.11,281.78,282.0,317.34361908,89560.4650600712,282.219208691555
1438398000,282.46,282.69,282.13,282.68,89.38045969,25249.5925941783,282.495667193389
1438401600,282.53,283.84,282.5,283.69,83.25973671,23568.2782576095,283.069334457538
1438405200,282.66,283.34,282.02,282.47,50.69530459,14331.1209208782,282.69128742359
1438408800,282.08,282.08,280.2,281.39,1195.5132336,336353.9353643566,281.346894297028
1438412400,280.83,281.25,278.85,278.85,557.39486804,155873.3453411248,279.646179537373
1438416000,278.85,280.7,278.82,280.7,412.27945119,115200.7492629352,279.423941529031
1438419600,280.7,281.4,280.0,280.06,139.03265293,39039.6284214978,280.794673760224
1438423200,280.06,280.95,279.8,280.56,130.87565002,36674.0192303836,280.220340642274
1438426800,280.56,280.56,276.66,278.12,859.38566167,239303.5928553755,278.458907948674
1438430400,278.3,280.0,278.3,279.16,439.9603356,122908.3206963017,279.362275984913
1438434000,279.19,279.4,278.43,279.4,91.24290396,25458.832115542,279.022598039
1438437600,279.4,279.42,276.79,278.21,599.55064772,166793.077471336,278.196809736801
1438441200,278.12,279.0,276.83,278.81,169.13741039,46965.2557239721,277.675149546626
1438444800,278.81,280.99,278.81,280.4,204.62059152,57224.9805615903,279.663840948269
1438448400,280.4,280.95,280.19,280.67,218.11439705,61167.4981682181,280.437692309673
1438452000,280.74,281.49,280.66,281.49,152.50586459,42848.18806883,280.960920316239
1438455600,281.47,281.83,280.88,281.28,94.32033436,26542.5412306247,281.408472634519
1438459200,281.28,282.07,280.78,281.03,406.78443242,114537.9722470288,281.569212385123
1438462800,280.8,280.81,280.19,280.57,79.75972687,22373.7307615139,280.514134633141
1438466400,280.57,281.1,280.19,281.1,91.82328257,25743.9198525628,280.363750151683
1438470000,280.92,281.13,280.19,280.19,81.33250648,22829.9668644538,280.699167559378
1438473600,280.19,280.19,278.25,278.25,206.64061237,57653.8086614962,279.005215868527
1438477200,278.31,278.46,277.33,278.08,169.44663102,47099.9715299737,277.963458148744
1438480800,278.08,279.73,278.0,279.22,153.46052133,42769.2867875071,278.698954081723
1438484400,279.54,279.81,278.52,278.52,39.55246661,11041.502897762,279.160918246509
1438488000,279.0,279.11,277.9,277.98,79.5916237,22160.8997216924,278.432562265876
1438491600,277.9,279.11,277.02,278.0,289.1426257,80309.0970070424,277.749075607992
1438495200,277.9,278.83,276.57,278.18,446.72096067,124028.6643955913,277.642365850868
1438498800,278.47,279.13,277.46,277.8,766.80005894,213519.533178469,278.455290514234
1438502400,277.8,278.95,277.8,278.1,91.10482424,25352.9365664175,278.283140085201
1438506000,278.65,278.69,278.03,278.69,45.35170174,12624.8900841837,278.377427964266
1438509600,278.69,279.29,278.38,279.23,426.41331416,118973.0626039926,279.008789484823
1438513200,279.23,280.0,279.0,280.0,194.32200832,54284.011453602,279.35081529319
1438516800,279.67,281.56,279.67,280.64,173.97076178,48830.3175594916,280.681173433276
1438520400,281.02,281.08,279.94,280.91,58.75649642,16495.8267253116,280.748984884957
1438524000,280.9,280.95,279.44,279.95,48.04335937,13461.8739315035,280.202594240517
1438527600,279.56,280.73,279.36,280.34,90.72355606,25416.9831383807,280.158585511917
1438531200,280.87,280.87,280.02,280.5,61.19074741,17153.0151263111,280.320405491695
1438534800,280.49,280.99,279.74,279.74,133.0178497,37335.0597019351,280.677065417447
1438538400,279.89,281.06,279.89,281.06,319.08291094,89637.3530331539,280.921823011728
1438542000,281.06,282.0,281.01,281.99,152.94454949,43066.6275087998,281.583277419217
1438545600,281.82,282.0,281.4,281.77,93.78396876,26413.8111407656,281.645269335535
1438549200,281.41,282.0,281.01,281.33,89.05667939,25067.3142427434,281.475959068357
1438552800,281.56,282.9,281.32,282.63,261.03321775,73678.7189282196,282.258018972834
1438556400,282.43,282.61,281.5,282.32,140.02586787,39506.1163949019,282.13441556084
1438560000,282.53,282.61,281.46,281.46,64.51293742,18204.6379400675,282.185847802116
1438563600,281.78,282.21,281.45,281.45,100.93706513,28436.9719320509,281.729728275991
1438567200,281.26,281.67,280.1,280.13,177.18412977,49765.090075117,280.866520831839
1438570800,280.13,280.67,279.52,279.62,118.74909436,33237.7541224386,279.899011454142
1438574400,279.62,280.9,279.6,280.73,54.09430496,15173.3145571683,280.49744919337
1438578000,280.69,280.85,279.87,280.14,68.89948194,19305.6133173738,280.199687628795
1438581600,280.14,282.76,280.14,282.58,188.87610688,53129.9769257008,281.295383536554
1438585200,282.32,284.6,282.1,283.02,584.19440359,165411.19020229,283.1440855746
1438588800,282.85,283.8,282.67,283.61,115.51078751,32728.9238291879,283.340842311845
1438592400,283.61,284.29,282.3,282.58,748.10481833,211920.4306044221,283.276387762738
1438596000,282.41,282.83,281.76,282.26,256.59109849,72421.0152755401,282.242898143103
1438599600,282.49,283.69,282.25,283.3,397.37020168,112277.9740503315,282.552575849026
1438603200,283.41,285.8,283.3,284.95,558.0108702,158840.5530812598,284.65494413098
1438606800,284.98,285.0,282.84,284.07,532.35923923,151096.8542904054,283.824987256632
1438610400,283.86,283.87,282.92,283.25,269.94802699,76525.3100703124,283.481642461301
1438614000,283.25,284.72,283.12,284.05,491.27400015,139494.026143704,283.943432994854
1438617600,283.88,284.33,283.54,284.21,254.67931809,72279.4443266729,283.805708562207
1438621200,284.21,284.55,283.7,284.48,169.48104601,48168.2114715592,284.210019973073
1438624800,284.01,284.41,283.16,283.8,182.04924004,51700.5382681206,283.992057625514
1438628400,283.71,284.41,283.59,283.76,120.13070225,34100.2328331628,283.859431389971
1438632000,284.15,284.6,283.5,283.77,370.6666683,105214.7111536102,283.852636753555
1438635600,283.77,283.8,283.5,283.5,42.88122672,12162.0872309864,283.622651711919
1438639200,283.79,283.79,281.88,282.56,247.10971878,69864.4933176985,282.726610926616
1438642800,282.46,283.08,280.26,280.43,196.99287868,55468.9199656039,281.578300379624
1438646400,280.43,282.13,280.43,281.38,144.20792348,40540.6534452704,281.126393522287
1438650000,280.99,283.29,280.98,283.02,280.56850815,79248.8627227973,282.458153430493
1438653600,282.97,284.26,282.63,283.91,98.85864603,28017.5209722233,283.40992009663
1438657200,283.91,284.22,283.48,283.88,72.79162367,20662.7740105887,283.86197434286
1438660800,283.48,284.03,282.82,283.01,111.41863286,31562.3520023794,283.277143079277
1438664400,283.01,283.01,282.33,282.84,91.18861451,25774.835686647,282.654099145463
1438668000,282.84,282.84,281.0,282.07,459.56732307,129446.5187412828,281.670415286611
1438671600,281.9,284.0,280.65,283.84,552.50868196,155945.8333166983,282.250466659615
1438675200,283.84,283.84,282.06,283.41,218.17198605,61747.7192418845,283.023133995457
1438678800,283.46,283.5,281.01,282.57,510.24185448,143961.1506134456,282.142966809652
1438682400,282.8,282.91,281.58,282.69,141.37166967,39913.2736779525,282.328657298318
1438686000,282.69,284.27,282.69,283.53,323.17701099,91624.6332026753,283.512224220396
1438689600,283.52,284.68,283.21,284.64,244.7418159,69594.6414799548,284.359422700332
1438693200,284.64,284.98,284.02,284.85,351.50863733,100034.6326285325,284.586556359976
1438696800,284.98,285.88,284.85,285.14,612.06273665,174577.8486960336,285.228683666562
1438700400,285.32,285.43,284.51,284.98,223.81696023,63807.8997679317,285.0896540743
1438704000,284.98,285.31,283.15,283.84,329.36162832,93715.3511383419,284.536336598659
1438707600,283.84,285.31,283.74,285.24,156.97498356,44677.8206510721,284.617457112171
1438711200,285.05,285.33,284.71,285.13,206.22827716,58788.1539129925,285.063497220523
1438714800,285.32,285.33,284.71,284.76,250.16262415,71330.894959879,285.138098475925
1438718400,285.01,285.43,284.6,285.14,252.7518846,72096.8829456051,285.24765724182
1438722000,285.14,285.38,284.51,285.17,291.59219218,83131.1216379026,285.093784632568
1438725600,285.35,285.35,284.63,284.88,136.95873201,39025.4588785746,284.943196434714
1438729200,285.09,285.1,284.27,285.0,145.88539671,41519.7674504412,284.605370974703
1438732800,284.91,285.1,284.13,284.14,158.8801626,45200.7917597254,284.496132305224
1438732800,284.91,285.1,284.13,284.14,158.8801626,45200.7917597254,284.496132305224
1438736400,284.53,285.19,284.53,285.19,123.33714126,35153.8812137888,285.022669202968
1438740000,285.35,285.86,285.02,285.42,254.52576362,72619.3343424423,285.312313023295
1438743600,285.41,285.7,284.62,284.65,197.43693064,56274.6049467721,285.025728288801
1438747200,284.65,285.12,283.59,283.98,154.01727909,43759.0297771046,284.117665470078
1438750800,283.97,284.09,282.93,283.43,198.47155091,56273.9803251624,283.536759133205
1438754400,283.55,283.55,282.88,283.18,134.20839951,37982.9917942289,283.015011973219
1438758000,282.88,283.07,281.55,283.05,292.43233148,82526.6686583615,282.20774440601
1438761600,283.08,283.96,280.93,281.77,973.19221075,273836.8002785515,281.379975357094
1438765200,281.54,282.88,281.01,282.0,311.72875756,87927.1699831902,282.063068776278
1438768800,282.47,282.66,280.63,280.97,394.81629503,111039.481365292,281.243410576188
1438772400,280.66,282.22,280.66,281.94,192.77743287,54298.6067426577,281.664746408747
1438776000,282.2,283.47,282.16,283.18,301.30809192,85193.2945987908,282.74479472463
1438779600,283.18,283.18,281.07,282.65,552.24650064,155943.5670396591,282.380362499236
1438783200,282.93,282.98,282.5,282.51,165.72634351,46846.2560192616,282.672356289782
1438786800,282.86,283.17,282.44,282.94,207.7181063,58738.194796622,282.778405036049
1438790400,283.17,283.19,282.31,282.46,312.77097942,88448.3981300394,282.789657448583
1438794000,282.97,283.0,282.3,282.72,330.39832487,93430.629236594,282.781788537685
1438797600,282.72,282.72,282.49,282.67,143.80061579,40646.9862070635,282.662115066478
1438801200,282.67,282.68,281.2,282.16,332.26980446,93696.8667460555,281.990314763421
1438804800,282.08,282.8,281.58,282.09,243.17181719,68684.2007157267,282.451319850366
1438808400,282.35,282.5,281.87,281.99,278.47914956,78593.2831585484,282.22322311285
1438812000,281.99,281.99,281.5,281.87,144.48726602,40728.7713643417,281.884850383314
1438815600,281.53,281.98,280.94,281.13,151.34500879,42572.1464840226,281.29204143821
1438819200,281.13,281.59,279.46,281.1,280.54956176,78643.3675355348,280.318981937355
1438822800,280.75,281.2,280.04,281.2,93.5675722,26241.8370974008,280.458672597694
1438826400,281.24,281.49,280.08,280.73,118.59863323,33319.5729037317,280.943987264295
1438830000,280.73,281.65,280.1,280.99,336.77921365,94541.8941256317,280.72366195345
1438833600,281.01,281.01,280.0,280.28,135.66710453,38034.5770658326,280.352243070258
1438837200,280.28,280.67,279.28,279.88,249.14100659,69693.6711772219,279.735849714671
1438840800,279.7,280.67,278.65,279.49,416.3725369,116352.8007474926,279.443984499481
1438844400,279.49,279.98,278.63,279.57,545.83837542,152606.2263745907,279.581343574765
1438848000,279.69,279.88,279.34,279.87,186.5409648,52165.8086193289,279.648004797545
1438851600,279.68,280.0,279.0,279.89,273.54143385,76480.4016604557,279.59348089984
1438855200,279.89,279.99,279.0,279.5,258.65989841,72255.2292687101,279.344535866858
1438858800,279.13,279.85,278.4,278.99,325.69026078,90905.4510746337,279.116270953034
1438862400,278.99,278.99,278.07,278.88,478.45020276,133238.4431899119,278.479228185729
1438866000,278.88,279.13,277.49,278.06,404.23257238,112474.360968572,278.241707011279
1438869600,278.06,278.73,277.61,277.61,186.24101636,51798.2573248689,278.124863884676
1438873200,277.92,278.38,277.04,277.64,559.74667396,155540.0336656623,277.875762200202
1438876800,277.63,278.0,276.8,277.74,230.41061466,63929.6679001474,277.459734198805
1438880400,277.74,278.02,277.04,278.0,186.89416825,51872.5033609365,277.550144269612
1438884000,278.0,278.38,276.98,278.0,401.33082329,111322.7876989621,277.38409620863
1438887600,278.0,278.36,277.8,277.83,228.64768114,63578.2018972974,278.061870473853
1438891200,278.32,278.78,277.9,278.35,320.79213318,89325.5357889054,278.453012246354
1438894800,277.9,278.5,277.42,277.61,343.34908973,95458.1480664555,278.020681929056
1438898400,277.88,278.48,277.61,277.81,129.66481741,36075.3965867002,278.220393991917
1438902000,277.81,277.81,276.6,277.48,433.10616816,119986.0174810997,277.036039433116
1438905600,277.48,277.48,276.4,277.18,139.32821945,38582.0162129372,276.914586041796
1438909200,277.18,277.48,276.2,277.48,179.42281649,49657.8378465692,276.764342562513
1438912800,277.48,277.48,276.2,276.2,327.25538371,90518.9529999712,276.600347941671
1438916400,276.2,276.58,275.2,275.2,184.52492286,50875.6980220611,275.711796723852
1438920000,275.2,275.5,274.19,275.43,578.13148709,158972.9549038364,274.977160825507
1438923600,275.48,275.83,275.0,275.42,274.37983541,75589.9178424015,275.49370648703
1438927200,275.42,275.9,275.0,275.82,1703.65346433,468636.2901636227,275.077238403015
1438930800,275.82,275.82,274.85,275.26,147.23817543,40509.606510498,275.129777941029
1438934400,275.26,277.48,275.26,277.18,525.15811932,145366.8413966059,276.805853415794
1438938000,277.18,278.68,277.18,278.17,698.26949378,194118.3722874212,277.999216658578
1438941600,278.18,278.9,277.55,278.63,502.35293735,139731.066419848,278.153178832703
1438945200,278.65,278.93,278.0,278.86,269.36938034,75099.1270981136,278.796079210347
1438948800,278.86,279.3,278.46,279.02,438.53726985,122301.2779411473,278.884570022931
1438952400,279.34,279.49,279.11,279.22,260.71727067,72836.1642805202,279.368390491903
1438956000,279.09,279.45,278.7,279.0,301.70724492,84195.2885716306,279.062866368873
1438959600,279.0,280.42,279.0,280.4,296.00304037,82803.5928403919,279.738994359277
1438963200,280.4,280.43,279.37,279.69,344.10707385,96347.7939032026,279.993645074563
1438966800,279.63,279.63,278.52,278.71,377.22144497,105251.1339213599,279.016835667257
1438970400,279.25,279.9,279.01,279.38,167.29554278,46757.1728019065,279.488455131132
1438974000,279.39,279.97,279.0,279.89,289.269573,80864.9585584751,279.54878807276
1438977600,279.78,279.97,279.32,279.64,177.27530475,49589.051303588,279.729042764982
